order,node_index,node_name,mesh_index,mesh_name,pointclip_top1_id,pointclip_top1_name,pointclip_top1_role,pointclip_top1_score,pointclip_top2_id,pointclip_top2_name,pointclip_top2_role,pointclip_top2_score,pointclip_margin,pointclip_topk_json
1476,1475,Mesh.1104,1475,Mesh_1104.004,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.20344170928001404,nut,nut,repeated_fastener,0.18815281987190247,0.015288889408111572,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.20344170928001404}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.18815281987190247}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.09609906375408173}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08349230885505676}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.06814444065093994}]"
1477,1476,Mesh.1125,1476,Mesh_1125.004,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.16077673435211182,nut,nut,repeated_fastener,0.15828412771224976,0.0024926066398620605,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.16077673435211182}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.15828412771224976}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.0975160226225853}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08878934383392334}, {""rank"": 5, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.06914921849966049}]"
1478,1477,Mesh.1124,1477,Mesh_1124.004,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.20515428483486176,nut,nut,repeated_fastener,0.1988423466682434,0.006311938166618347,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.20515428483486176}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.1988423466682434}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.09392648190259933}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08288982510566711}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.06455466151237488}]"
1479,1478,Mesh.1126,1478,Mesh_1126.004,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.20104724168777466,nut,nut,repeated_fastener,0.19486166536808014,0.006185576319694519,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.20104724168777466}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.19486166536808014}, {""rank"": 3, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.09646352380514145}, {""rank"": 4, ""id"": ""bearing_bushing"", ""name"": ""bearing or bushing"", ""role"": ""critical_preserve"", ""score"": 0.08512876182794571}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.06425856053829193}]"
1480,1479,Mesh.1131,1479,Mesh_1131.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16567693650722504,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.1290293186903,0.03664761781692505,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16567693650722504}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.1290293186903}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11748252809047699}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11386798322200775}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10865358263254166}]"
1481,1480,Mesh.1109,1480,Mesh_1109.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.16810694336891174,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.14378949999809265,0.024317443370819092,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.16810694336891174}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.14378949999809265}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.12298966944217682}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11374685913324356}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.08721273392438889}]"
1482,1481,Mesh.1093,1481,Mesh_1093.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.16686826944351196,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.13833865523338318,0.028529614210128784,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.16686826944351196}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.13833865523338318}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.12019070982933044}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10943488031625748}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09809678792953491}]"
1483,1482,Mesh.1079,1482,Mesh_1079.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17395401000976562,pin_rivet_key,pin rivet or key,repeated_fastener,0.16598808765411377,0.007965922355651855,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17395401000976562}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.16598808765411377}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1333751678466797}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07028377056121826}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.06919412314891815}]"
1484,1483,Mesh.1123,1483,Mesh_1123.004,nut,nut,repeated_fastener,0.14985615015029907,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.12230902910232544,0.027547121047973633,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.14985615015029907}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.12230902910232544}, {""rank"": 3, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.08809588104486465}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08673008531332016}, {""rank"": 5, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.08406168222427368}]"
1485,1484,Mesh.1115,1484,Mesh_1115.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.16653725504875183,handle_lever_knob,handle lever or knob,structural_control,0.15163388848304749,0.014903366565704346,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.16653725504875183}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.15163388848304749}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15163388848304749}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07275474071502686}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.06126563623547554}]"
1486,1485,Mesh.1136,1485,Mesh_1136.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.15945518016815186,handle_lever_knob,handle lever or knob,structural_control,0.15698306262493134,0.00247211754322052,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.15945518016815186}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.15698306262493134}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14979428052902222}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07300390303134918}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.061475448310375214}]"
1487,1486,Mesh.1108,1486,Mesh_1108.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1705390214920044,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.13703195750713348,0.03350706398487091,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1705390214920044}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.13703195750713348}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.11539248377084732}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11184222251176834}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09566371887922287}]"
1488,1487,Mesh.1095,1487,Mesh_1095.004,nut,nut,repeated_fastener,0.15317845344543457,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.12502062320709229,0.028157830238342285,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.15317845344543457}, {""rank"": 2, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.12502062320709229}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08592532575130463}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.08592532575130463}, {""rank"": 5, ""id"": ""wheel_castor"", ""name"": ""wheel or castor"", ""role"": ""motion_precision"", ""score"": 0.08199052512645721}]"
1489,1488,Mesh.1091,1488,Mesh_1091.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16524793207645416,pin_rivet_key,pin rivet or key,repeated_fastener,0.14583079516887665,0.019417136907577515,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16524793207645416}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14583079516887665}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1348714381456375}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08572950214147568}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08180365711450577}]"
1490,1489,Mesh.1074,1489,Mesh_1074.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1706639677286148,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.14371347427368164,0.026950493454933167,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1706639677286148}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.14371347427368164}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.130852609872818}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1019081100821495}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09724139422178268}]"
1491,1490,Mesh.1097,1490,Mesh_1097.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16801665723323822,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.14148421585559845,0.02653244137763977,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16801665723323822}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.14148421585559845}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.12101786583662033}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10679788142442703}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09877189248800278}]"
1492,1491,Mesh.1122,1491,Mesh_1122.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15858198702335358,handle_lever_knob,handle lever or knob,structural_control,0.14666436612606049,0.01191762089729309,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15858198702335358}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14666436612606049}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13564236462116241}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07974003255367279}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07850378006696701}]"
1493,1492,Mesh.1118,1492,Mesh_1118.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.14632432162761688,handle_lever_knob,handle lever or knob,structural_control,0.13116426765918732,0.015160053968429565,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14632432162761688}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13116426765918732}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.12712876498699188}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.0873742401599884}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07020717114210129}]"
1494,1493,Mesh.1105,1493,Mesh_1105.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14113327860832214,pin_rivet_key,pin rivet or key,repeated_fastener,0.13679106533527374,0.004342213273048401,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14113327860832214}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13679106533527374}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10991470515727997}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09852690249681473}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08831895142793655}]"
